PDS_CODE;SL_NPD_HB_Code;Brand_Name;Date_of_Manufacture;Manufacturing_Site;Physical_State;Age;Fat_Content;Nitrogen_Flushed;Protein_hydrolysis;pH;Density;Dilution;DESCRIPTION;login_date;Package;Comments_Trial;filename;Parameter;Unit;Target;Target_Min;Target_Max;SL_Time;Result_No;Result;Result_prefix;Timepoint;Temperature;Humidity
1105010;NPD-001568;GMP V2 Neutral;07/02/2023 00:00;ZTM;LIQUID;;;No;;;;;(TP=6)(T=25)(H=60);26/07/2023 14:52;250ml Tetra;;;Glutamic Acid;G_100G;;;;6;25972778;None Detected;;6;25;60
1105010;NPD-001568;GMP V2 Neutral;07/02/2023 00:00;ZTM;LIQUID;;;No;;;;;(TP=6)(T=25)(H=60);26/07/2023 14:52;250ml Tetra;;;Glycine;G_100G;;;;6;25972781;0.006;;6;25;60
1105010;NPD-001568;GMP V2 Neutral;07/02/2023 00:00;ZTM;LIQUID;;;No;;;;;(TP=6)(T=25)(H=60);26/07/2023 14:52;250ml Tetra;;;Histidine;G_100G;;;;6;25972784;0.275;;6;25;60
1105010;NPD-001568;GMP V2 Neutral;07/02/2023 00:00;ZTM;LIQUID;;;No;;;;;(TP=6)(T=25)(H=60);26/07/2023 14:52;250ml Tetra;;;Iso-Leucine;G_100G;;;;6;25972787;None Detected;;6;25;60
1105010;NPD-001568;GMP V2 Neutral;07/02/2023 00:00;ZTM;LIQUID;;;No;;;;;(TP=6)(T=25)(H=60);26/07/2023 14:52;250ml Tetra;;;Leucine;G_100G;;;;6;25972790;1.124;;6;25;60
1105010;NPD-001568;GMP V2 Neutral;07/02/2023 00:00;ZTM;LIQUID;;;No;;;;;(TP=6)(T=25)(H=60);26/07/2023 14:52;250ml Tetra;;;Lysine;G_100G;;;;6;25972793;0.007;;6;25;60
1105010;NPD-001568;GMP V2 Neutral;07/02/2023 00:00;ZTM;LIQUID;;;No;;;;;(TP=6)(T=25)(H=60);26/07/2023 14:52;250ml Tetra;;;Methionine;G_100G;;;;6;25972796;None Detected;;6;25;60
1105010;NPD-001568;GMP V2 Neutral;07/02/2023 00:00;ZTM;LIQUID;;;No;;;;;(TP=6)(T=25)(H=60);26/07/2023 14:52;250ml Tetra;;;Proline;G_100G;;;;6;25972799;None Detected;;6;25;60
1105010;NPD-001568;GMP V2 Neutral;07/02/2023 00:00;ZTM;LIQUID;;;No;;;;;(TP=6)(T=25)(H=60);26/07/2023 14:52;250ml Tetra;;;Serine;G_100G;;;;6;25972802;0.005;;6;25;60
1105010;NPD-001568;GMP V2 Neutral;07/02/2023 00:00;ZTM;LIQUID;;;No;;;;;(TP=6)(T=25)(H=60);26/07/2023 14:52;250ml Tetra;;;Taurine;G_100G;;;;6;25972805;0.028;;6;25;60
1105010;NPD-001568;GMP V2 Neutral;07/02/2023 00:00;ZTM;LIQUID;;;No;;;;;(TP=6)(T=25)(H=60);26/07/2023 14:52;250ml Tetra;;;Threonine;G_100G;;;;6;25972808;0.005;;6;25;60
1105010;NPD-001568;GMP V2 Neutral;07/02/2023 00:00;ZTM;LIQUID;;;No;;;;;(TP=6)(T=25)(H=60);26/07/2023 14:52;250ml Tetra;;;Total Amino Acids;G_100G;;;;6;25972809;3.155;;6;25;60
1105010;NPD-001568;GMP V2 Neutral;07/02/2023 00:00;ZTM;LIQUID;;;No;;;;;(TP=6)(T=25)(H=60);26/07/2023 14:52;250ml Tetra;;;Protein (FAO);G_100G;;;;6;25972810;2.817;;6;25;60
1105010;NPD-001568;GMP V2 Neutral;07/02/2023 00:00;ZTM;LIQUID;;;No;;;;;(TP=6)(T=25)(H=60);26/07/2023 14:52;250ml Tetra;;;Protein;G_100G;;;;6;26128954;2.63;;6;25;60
1105010;NPD-001568;GMP V2 Neutral;07/02/2023 00:00;ZTM;LIQUID;;;No;;;;;(TP=6)(T=25)(H=60);26/07/2023 14:52;250ml Tetra;;;Tryptophan;G_100G;;;;6;25972813;0.190;;6;25;60
1105010;NPD-001568;GMP V2 Neutral;07/02/2023 00:00;ZTM;LIQUID;;;No;;;;;(TP=6)(T=25)(H=60);26/07/2023 14:52;250ml Tetra;;;Tyrosine;G_100G;;;;6;25972816;0.729;;6;25;60
1105010;NPD-001568;GMP V2 Neutral;07/02/2023 00:00;ZTM;LIQUID;;;No;;;;;(TP=6)(T=25)(H=60);26/07/2023 14:52;250ml Tetra;;;Valine;G_100G;;;;6;25972865;0.260;;6;25;60
1105010;NPD-001568;GMP V2 Neutral;07/02/2023 00:00;ZTM;LIQUID;;;No;;;;;(TP=6)(T=25)(H=60);26/07/2023 14:52;250ml Tetra;;;Carnitine;MG_100G;;;;6;26167458;;;6;25;60
1105010;NPD-001568;GMP V2 Neutral;07/02/2023 00:00;ZTM;LIQUID;;;No;;;;;(TP=6)(T=25)(H=60);26/07/2023 14:52;250ml Tetra;;;Carnitine;MG_100G;;;;6;26167459;;;6;25;60
1105010;NPD-001568;GMP V2 Neutral;07/02/2023 00:00;ZTM;LIQUID;;;No;;;;;(TP=6)(T=25)(H=60);26/07/2023 14:52;250ml Tetra;;;Vitamin D3;MCG_100G;;;;6;26167460;;;6;25;60
1105010;NPD-001568;GMP V2 Neutral;07/02/2023 00:00;ZTM;LIQUID;;;No;;;;;(TP=6)(T=25)(H=60);26/07/2023 14:52;250ml Tetra;;;Vitamin D3;MCG_100G;;;;6;26167461;;;6;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Taurine;G_100G;;;;0;26041096;0.000;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Aspartic Acid;G_100G;;;;0;26041097;4.170;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Threonine;G_100G;;;;0;26041098;7.850;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Serine;G_100G;;;;0;26041099;3.540;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Glutamic Acid;G_100G;;;;0;26041100;9.540;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Glutamine;G_100G;;;;0;26041101;0.000;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Proline;G_100G;;;;0;26041102;5.680;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Glycine;G_100G;;;;0;26041103;0.490;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Alanine;G_100G;;;;0;26041104;2.840;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Valine;G_100G;;;;0;26041105;5.560;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Cystine;G_100G;;;;0;26041106;1.460;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Methionine;G_100G;;;;0;26041107;0.780;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Iso-Leucine;G_100G;;;;0;26041108;5.230;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Leucine;G_100G;;;;0;26041109;8.480;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Tyrosine;G_100G;;;;0;26041110;6.110;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Phenylalanine;MG_100G;;;;0;26041111;123.000;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Lysine;G_100G;;;;0;26041112;2.840;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Histidine;G_100G;;;;0;26041113;2.270;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Tryptophan;MG_100G;;;;0;26041114;1460.000;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Arginine;G_100G;;;;0;26041115;2.490;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;d-Biotin;MCG_100G;;;;0;26041118;42.50;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Carbohydrate;G_100G;;;;0;26041119;3.69;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Choline;MG_100G;;;;0;26041120;425.000;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Chromium;MCG_100G;;;;0;26041121;62.00;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Copper;MCG_100G;;;;0;26041122;1590.00;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Folic Acid;MCG_100G;;;;0;26041123;340.000;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Inositol;MG_100G;;;;0;26041124;73.000;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Iodine;MCG_100G;;;;0;26041125;206.00;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Manganese;MCG_100G;;;;0;26041126;1110.00;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Molybdenum;MCG_100G;;;;0;26041127;82.00;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Niacin;MG_100G;;;;0;26041128;16.312;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Pantothenic Acid;MG_100G;;;;0;26041129;5.800;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Pyridoxine;MG_100G;;;;0;26041130;2.500;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Selenium;MCG_100G;;;;0;26041131;85.00;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Maltodextrin;G_100G;;;;0;26041132;<0.10;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Sugars;G_100G;;;;0;26041135;3.59;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Vitamin A;MCG_100G;;;;0;26041137;600.000;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Vitamin B12;MCG_100G;;;;0;26041138;4.680;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Vitamin D3;MCG_100G;;;;0;26041139;14.900;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Vitamin E;MG_100G;;;;0;26234896;27.100;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Vitamin K1;MCG_100G;;;;0;26041140;111.000;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;L*(D65);NONE;;;;0;26041141;94.11;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;a*(D65);NONE;;;;0;26041142;-0.10;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;b*(D65);NONE;;;;0;26041143;3.31;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Sensory;NONE;;;;0;26041144;Typical;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Comment;NONE;;;;0;26041145;See profile and comments on project folder;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Nitrogen;NONE;;;;0;26041147;11.38;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Protein;NONE;;;;0;26121541;Protein must be calculated manually via FAO method;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Chloride;MG_100G;;;;0;26041149;520.00;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Result;G_100G;;;;0;26041178;2.90;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;TVC;CFU_G;;;;0;26041179;<100;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Enterococci/Streptococci;CFU_G;;;;0;26041184;<10;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Coag Pos Staph;CFU_G;;;;0;26041191;<10;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Yeast and Mould;CFU_G;;;;0;26041224;<10;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Bacillus cereus;CFU_G;;;;0;26041229;<10;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Total Fat;G_100G;;;;0;26041237;2.12;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Riboflavin;MG_100G;;;;0;26041268;1.98;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Pyridoxine;MG_100G;;;;0;26041269;1.91;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Carnitine;MG_100G;;;;0;26041284;94.99;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Enterobacteriaceae;NONE;;;;0;26041285;Absent;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;SRC;CFU_G;;;;0;26041318;<10;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Calcium;MG_100G;;;;0;26041327;1559.67;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Iron;MG_100G;;;;0;26041328;11.87;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Potassium;MG_100G;;;;0;26041329;1483.55;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Magnesium;MG_100G;;;;0;26041330;347.01;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Sodium;MG_100G;;;;0;26041331;1210.23;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Phosphorus;MG_100G;;;;0;26041332;1306.58;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Zinc;MG_100G;;;;0;26041333;18.79;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Vitamin C;MG_100G;;;;0;26041374;126.00;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Salmonella;NONE;;;;0;26041378;Absent;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Listeria spp.;NONE;;;;0;26041382;;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Listeria spp.;NONE;;;;0;26041411;Absent;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Confirmation Required;NONE;;;;0;26041415;False;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Chloride;MG_100G;;;;0;26059287;570.00;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Chloride;MG_100G;;;;0;26059289;665.00;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Calcium;MG_100G;;;;0;26107028;1459.14;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Iron;MG_100G;;;;0;26107029;10.83;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Potassium;MG_100G;;;;0;26107030;1443.86;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Magnesium;MG_100G;;;;0;26107031;342.51;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Sodium;MG_100G;;;;0;26107032;1065.05;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Phosphorus;MG_100G;;;;0;26107033;1435.80;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Zinc;MG_100G;;;;0;26107034;14.07;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Calcium;MG_100G;;;;0;26107047;1479.45;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Iron;MG_100G;;;;0;26107048;6.42;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Potassium;MG_100G;;;;0;26107049;1447.76;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Magnesium;MG_100G;;;;0;26107050;345.35;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Sodium;MG_100G;;;;0;26107051;1081.96;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Phosphorus;MG_100G;;;;0;26107052;1444.84;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Zinc;MG_100G;;;;0;26107053;13.80;;0;25;60
B5395;NPD-001552;GMPro ULTRA Vanilla;30/06/2023 00:00;Cedar Knolls;POWDER;;;No;;;;;(TP=0)(T=25)(H=60);02/08/2023 14:07;Sachet;;;Nitrogen;NONE;;;;0;26133669;10.28;;0;25;60
